address,baths,beds,cars,link,price,solddate,type
"4 Selleck Close, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-106269517,"$540,000",02 Mar 2010,house
"Address available on request, McDowall", 1, 3, 1,/sold/property-house-qld-mcdowall-106165273,"$455,000",26 Feb 2010,house
"15 Lyell Crescent, McDowall", 2, 5, 2,/sold/property-house-qld-mcdowall-106103310,"$865,000",24 Feb 2010,house
"Address available on request, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-106250416,"$615,000",15 Feb 2010,house
"7 Keona Road, McDowall", 3, 4, 2,/sold/property-house-qld-mcdowall-106139811,"$693,000",20 Jan 2010,house
"170 Streisand Drive, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-106245227,"$596,200",16 Jan 2010,house
"Address available on request, McDowall", 1, 3, 2,/sold/property-house-qld-mcdowall-106062821,"$385,000",03 Dec 2009,house
"130 Keona Road, McDowall",,,,/sold/property-residential+land-qld-mcdowall-2700215,"$1,225,000",23 Nov 2009,residential land
"101 Paramount Circuit, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-105927445,"$522,500",29 Oct 2009,house
"379 Trouts Road, McDowall", 1, 3, 1,/sold/property-house-qld-mcdowall-105826241,"$375,000",13 Oct 2009,house
"12 Stallone Circuit, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-105898675,"$553,000",25 Sep 2009,house
"14 Van Dyke Crescent, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-105948859,"$590,000",08 Sep 2009,house
"Address available on request, McDowall", 1, 2, 1,/sold/property-townhouse-qld-mcdowall-105822103,"$357,000",24 Aug 2009,townhouse
"Address available on request, McDowall", 2, 4, 1,/sold/property-house-qld-mcdowall-105891953,"$598,000",17 Aug 2009,house
"21 Harlow Street, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-105809668,"$545,000",20 Jun 2009,house
"43 Streisand Drive, McDowall", 3, 4, 2,/sold/property-house-qld-mcdowall-105468137,"$555,000",27 May 2009,house
"3 Carides Place, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-105708931,"$580,000",28 Apr 2009,house
"20 Ponti Street, McDowall", 3, 4, 3,/sold/property-house-qld-mcdowall-105629317,"$592,000",21 Apr 2009,house
"Address available on request, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-105575974,"$630,000",17 Apr 2009,house
"15/960 Hamilton Rd, McDowall", 3, 3, 1,/sold/property-house-qld-mcdowall-105535115,"$355,000",05 Mar 2009,house
"15/960 Hamilton Rd, McDowall", 3, 3, 1,/sold/property-house-qld-mcdowall-117168279,"$355,000",05 Mar 2009,house
"Address available on request, McDowall", 2, 3, 1,/sold/property-townhouse-qld-mcdowall-105470408,"$342,000",27 Feb 2009,townhouse
"23 Harlow Place, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-105425027,"$550,000",07 Feb 2009,house
"27 Van Dyke Crescent, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-105406002,"$490,000",06 Feb 2009,house
"10 Pfeiffer Place, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-105316025,"$530,000",29 Jan 2009,house
"79 Landis Street, McDowall", 2, 4, 1,/sold/property-house-qld-mcdowall-105473894,"$443,000",29 Jan 2009,house
"9 Gielgud Crescent, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-105470814,"$565,000",27 Jan 2009,house
"Address available on request, McDowall", 2, 3, 1,/sold/property-townhouse-qld-mcdowall-105398273,"$383,570",07 Jan 2009,townhouse
"40 Sinatra Crescent, McDowall", 2, 5, 2,/sold/property-house-qld-mcdowall-105297831,"$482,000",16 Dec 2008,house
"36 Savalas Street, McDowall", 2, 5, 2,/sold/property-house-qld-mcdowall-105146995,"$540,000",10 Nov 2008,house
"3 Sabu Court, McDowall", 3, 4, 2,/sold/property-house-qld-mcdowall-105060367,"$540,000",02 Sep 2008,house
"321 Trouts Rd, McDowall", 2, 4, 4,/sold/property-house-qld-mcdowall-105019181,"$437,500",01 Sep 2008,house
"9 Boulting Street, McDowall", 3, 5, 2,/sold/property-house-qld-mcdowall-104923143,"$590,000",24 Aug 2008,house
"25/960 Hamilton Road, McDowall", 2, 3, 1,/sold/property-townhouse-qld-mcdowall-104790243,"$331,000",02 Jun 2008,townhouse
"Address available on request, McDowall", 2, 3, 1,/sold/property-townhouse-qld-mcdowall-104837383,"$338,000",19 May 2008,townhouse
"2 Landis Street, McDowall", 3, 4, 3,/sold/property-house-qld-mcdowall-124393090,"Range: $550,000 - $645,000",13 Apr 2017,house
"58 Van Dyke Crescent, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-124502602,Contact agent,31 Mar 2017,house
"904 Hamilton Road, McDowall",,,,/sold/property-residential+land-qld-mcdowall-201476450,Contact agent,08 Mar 2017,residential land
"21 Ifield Street, McDowall", 1, 3, 1,/sold/property-house-qld-mcdowall-124507026,Contact agent,10 Feb 2017,house
"15 Sabu Crt, McDowall", 2, 4, 4,/sold/property-house-qld-mcdowall-124249946,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDcyMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,07 Feb 2017,house
"2/195 Old Northern Road, McDowall", 1, 2, 1,/sold/property-townhouse-qld-mcdowall-120599821,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDMzNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,11 Jan 2017,townhouse
"Address available on request, McDowall",,,,/sold/property-residential+land-qld-mcdowall-201650350,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ1MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,12 Dec 2016,residential land
"818 Hamilton Road, McDowall", 1, 3, 1,/sold/property-house-qld-mcdowall-124069482,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ2MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,02 Dec 2016,house
"17 Ustinov Cres, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-123469898,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU3MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,12 Oct 2016,house
"Address available on request, McDowall", 3, 3, 10,/sold/property-house-qld-mcdowall-119960561,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDIsNzUwLDAwMA==?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,19 Sep 2016,house
"8 Camphorlaurel Court, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-123298826,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDkzMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,31 Aug 2016,house
"27 Paramount Circuit, McDowall", 2, 4, 3,/sold/property-house-qld-mcdowall-123221954,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDcyNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,16 Aug 2016,house
"23 Savalas Street, McDowall", 3, 4, 6,/sold/property-house-qld-mcdowall-117144231,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDEsNDUwLDAwMA==?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,15 Jul 2016,house
"69 Streisand Drive, McDowall", 3, 4, 2,/sold/property-house-qld-mcdowall-123027298,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDcyMSw1OTk=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,01 Jul 2016,house
"Address available on request, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-121719990,Contact agent,30 Jun 2016,house
"47 Streisand Drive, McDowall", 2, 4, 4,/sold/property-house-qld-mcdowall-122399946,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY5OSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,28 Jun 2016,house
"10 Voigt Street, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-122522422,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU4MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,26 May 2016,house
"2/91 Beckett Road, McDowall", 2, 2, 1,/sold/property-apartment-qld-mcdowall-122517958,Contact agent,26 May 2016,apartment
"972 Rode Road, McDowall", 3, 5, 5,/sold/property-house-qld-mcdowall-122513022,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDEsMzAwLDAwMA==?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,20 May 2016,house
"84 DeMille Street, McDowall", 2, 3, 1,/sold/property-house-qld-mcdowall-122534814,Contact agent,17 May 2016,house
"8 Goldwyn Street, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-121996866,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU1MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,11 May 2016,house
"68 Sinatra Crescent, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-122298822,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU5MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,09 May 2016,house
"147 Streisand Drive, McDowall", 3, 5, 2,/sold/property-house-qld-mcdowall-122134746,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDg5MywwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,22 Apr 2016,house
"26/28 Keona road, McDowall", 3, 3, 2,/sold/property-townhouse-qld-mcdowall-121487738,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQzMiw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,07 Apr 2016,townhouse
"995 Hamilton Road, McDowall", 2, 2, 2,/sold/property-house-qld-mcdowall-121303486,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ2MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,08 Mar 2016,house
"5 Pleshette Place, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-121163490,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU2MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,22 Feb 2016,house
"12 Lyell Crescent, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-121244286,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDgxMCwwMTA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,10 Feb 2016,house
"14 Van Dyke Crescent, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-121471110,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY4MSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,18 Dec 2015,house
"32 Hoffman St, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-121004742,Contact agent,09 Dec 2015,house
"67 Paramount Circuit, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-120875965,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY3MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,30 Nov 2015,house
"13 Streep Place, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-121045622,Contact agent,24 Nov 2015,house
"81 Landis Street, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-120653713,Contact agent,19 Nov 2015,house
"18 Brynner Street, McDowall", 1, 3, 1,/sold/property-house-qld-mcdowall-120828349,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU1MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,21 Sep 2015,house
"29 Paramount Circuit, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-120626809,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDc3OSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,05 Sep 2015,house
"4 Rigg Place, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-120115717,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU3Miw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,21 Aug 2015,house
"60 Beckett Road, McDowall", 2, 5, 2,/sold/property-house-qld-mcdowall-120414065,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDYwMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,14 Aug 2015,house
"11 Ustinov Crescent, McDowall", 3, 4, 2,/sold/property-house-qld-mcdowall-120178321,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDYyMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,04 Aug 2015,house
"9/95 Beckett Road, McDowall", 2, 2, 1,/sold/property-unit-qld-mcdowall-118880687,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM1NCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,18 May 2015,unit
"876 Rode Road, McDowall", 1, 3, 1,/sold/property-house-qld-mcdowall-119429059,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM4Nyw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,08 May 2015,house
"12 Wanaka Place, McDowall", 3, 4, 2,/sold/property-house-qld-mcdowall-118797571,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY2MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,03 May 2015,house
"120 Keona Road, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-118314867,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDkxNyw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,31 Mar 2015,house
"26 Landis Street, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-118835579,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU3NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,24 Mar 2015,house
"1 Chevalier St, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-118988079,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUwMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,19 Mar 2015,house
"39 Gleason Street, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-118782235,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUzNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,12 Mar 2015,house
"5 Dunaway Street, McDowall", 2, 3, 1,/sold/property-house-qld-mcdowall-118781339,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUxNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,11 Feb 2015,house
"29 Minnelli Place, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-118841939,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY5NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,04 Feb 2015,house
"11 Keona Road, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-118649195,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU1MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,27 Jan 2015,house
"21 Redford Cres, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-118670971,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDYzMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,05 Jan 2015,house
"6 Culkin Place, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-118493275,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU5OSw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,08 Dec 2014,house
"17 Eastwood Place, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-118417895,Contact agent,03 Dec 2014,house
"15 Metro Street, McDowall", 2, 4, 1,/sold/property-house-qld-mcdowall-118301767,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU5MCwzMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,03 Dec 2014,house
"88 De Mille Street, McDowall", 1, 3, 2,/sold/property-house-qld-mcdowall-118243699,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ4NSw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,02 Dec 2014,house
"11 Macnee St, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-118180771,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY1NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,21 Nov 2014,house
"4 Metro Street, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-118068267,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUyNCw5OTA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,06 Nov 2014,house
"11 Van Dyke Crescent, McDowall", 3, 5, 3,/sold/property-house-qld-mcdowall-117787351,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDc3NCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,30 Oct 2014,house
"10 Nelson Court, McDowall", 2, 5, 2,/sold/property-house-qld-mcdowall-118071291,Contact agent,26 Oct 2014,house
"21 Poitier Street, McDowall", 1, 3, 2,/sold/property-house-qld-mcdowall-117987355,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUwNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,22 Oct 2014,house
"2 Jagger Street, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-117950235,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUxNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,21 Oct 2014,house
"Address available on request, McDowall", 2, 6, 2,/sold/property-house-qld-mcdowall-117215939,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY0MiwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,13 Oct 2014,house
"76 Minnelli Place, McDowall", 2, 4, 3,/sold/property-house-qld-mcdowall-117944939,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY3MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,10 Oct 2014,house
"72 Streisand Drive, McDowall", 3, 5, 2,/sold/property-house-qld-mcdowall-114120507,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU5NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,25 Sep 2014,house
"69 Hackman Street, McDowall", 2, 5, 2,/sold/property-house-qld-mcdowall-117329039,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDYwOCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,22 Sep 2014,house
"9 Voigt Street, McDowall", 3, 3, 0,/sold/property-house-qld-mcdowall-117173287,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU5Myw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,11 Sep 2014,house
"94 Paramount Circuit, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-117581351,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU5MSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,05 Sep 2014,house
"8 Leanne Close, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-116875903,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUzNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,05 Sep 2014,house
"96 Paramount Cct, McDowall", 2, 3, 3,/sold/property-house-qld-mcdowall-116897239,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY0NywwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,31 Jul 2014,house
"1 Crowe Close, McDowall", 3, 4, 2,/sold/property-house-qld-mcdowall-116906079,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDYyNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,14 Jul 2014,house
"9 Janssen Street, McDowall", 2, 5, 2,/sold/property-house-qld-mcdowall-117208135,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY1MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,04 Jul 2014,house
"4 Zeppo Place, McDowall", 2, 5, 2,/sold/property-house-qld-mcdowall-117111691,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU1NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,02 Jul 2014,house
"23 Peppard Street, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-117034903,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ5OSw5MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,01 Jul 2014,house
"Address available on request, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-115715403,Contact agent,01 Jul 2014,house
"Lot 16, Tranquil Place, McDowall",,,,/sold/property-residential+land-qld-mcdowall-200785919,"Range: $330,000 - $390,000",20 Jun 2014,residential land
"7 Astaire Place, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-116907211,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU5NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,16 Jun 2014,house
"8 Landis Street, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-116906299,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUzMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,16 Jun 2014,house
"27 Redford Crescent, McDowall", 3, 5, 2,/sold/property-house-qld-mcdowall-106890293,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDYxNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,05 Jun 2014,house
"8 Farrow Street, McDowall", 2, 3, 3,/sold/property-house-qld-mcdowall-116984927,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU4NywwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,03 Jun 2014,house
"22 Pilbeam Place, McDowall", 1, 3, 1,/sold/property-house-qld-mcdowall-116655263,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM4NywwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,27 May 2014,house
"Lot 18, Tranquil Place, McDowall",,,,/sold/property-residential+land-qld-mcdowall-200785911,"Range: $340,000 - $400,000",20 May 2014,residential land
"5 Landon Close, McDowall", 3, 5, 3,/sold/property-house-qld-mcdowall-116611179,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDg4MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,30 Apr 2014,house
"32 Raven Street, McDowall", 2, 4, 3,/sold/property-house-qld-mcdowall-116169895,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDYyMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,09 Apr 2014,house
"13 Seberg Street, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-116253791,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDYyNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,04 Apr 2014,house
