address,baths,beds,cars,link,price,solddate,type
"17 Henry Arthur Drive, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-120110297,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY0OCw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,25 Jul 2015,house
"5/31-33 Old Aqueduct Road, Diamond Creek", 2, 3, 2,/sold/property-unit-vic-diamond+creek-114949815,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU2MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,13 Jul 2015,unit
"11 Haley Street, Diamond Creek", 2, 3, 2,/sold/property-townhouse-vic-diamond+creek-117424611,Contact agent,09 Jul 2015,townhouse
"Address available on request, Diamond Creek", 2, 5, 2,/sold/property-house-vic-diamond+creek-120099833,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDc1NywwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,08 Jul 2015,house
"14 Citriodora Court, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-120038429,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDc1MSw5NjI=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,01 Jul 2015,house
"13 Dario Court, Diamond Creek", 3, 5, 2,/sold/property-house-vic-diamond+creek-119925977,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDEsMDcwLDAwMA==?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,30 Jun 2015,house
"10 Honeyeater Close, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-201116811,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU3MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,26 Jun 2015,residential land
"17 Daina Court, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-119914889,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDg4MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,25 Jun 2015,house
"24 Collins Street, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-119738739,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY0OCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,12 Jun 2015,house
"2/24 Chapman Street, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-119614787,Contact agent,09 Jun 2015,house
"19 Norma Street, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-201158443,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM4NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,08 Jun 2015,residential land
"27 Blackgully Road, Diamond Creek", 2, 3, 5,/sold/property-house-vic-diamond+creek-119680815,Contact agent,30 May 2015,house
"33 Hillingdon Drive, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-119830975,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDc2MywwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,27 May 2015,house
"2/14 Hyde Street, Diamond Creek", 1, 3, 1,/sold/property-house-vic-diamond+creek-119552683,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQzNSw3NTA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,27 May 2015,house
"36 Royston Street, Diamond Creek", 2, 5, 3,/sold/property-house-vic-diamond+creek-119649011,Contact agent,23 May 2015,house
"71-77 Blackgully Road, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-201154947,Contact agent,20 May 2015,residential land
"46 Phipps Cres, Diamond Creek", 1, 3, 6,/sold/property-house-vic-diamond+creek-119487763,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUyNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,19 May 2015,house
"8 Sturt Place, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-119703099,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY3NiwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,18 May 2015,house
"14 Arrunga Close, Diamond Creek", 3, 5, 2,/sold/property-house-vic-diamond+creek-119642103,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDc1NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,07 May 2015,house
"6 CATHAY COURT, Diamond Creek", 3, 4, 2,/sold/property-house-vic-diamond+creek-119211547,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY0Nyw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,02 May 2015,house
"36 Wilson Street, Diamond Creek", 3, 4, 2,/sold/property-house-vic-diamond+creek-118249447,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDg4MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,01 May 2015,house
"2 Bruce Street, Diamond Creek", 2, 3, 4,/sold/property-house-vic-diamond+creek-118974891,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDg3NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,01 May 2015,house
"Address available on request, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-201004691,Contact agent,28 Apr 2015,residential land
"20 Lydford Court, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-119475259,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDYyMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,23 Apr 2015,house
"25 Collins Street, Diamond Creek", 2, 3, 1,/sold/property-house-vic-diamond+creek-119504927,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUzMiw4MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,21 Apr 2015,house
"9 Honeyeater Close, Diamond Creek", 2, 5, 3,/sold/property-house-vic-diamond+creek-118350395,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDc2NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,18 Apr 2015,house
"22 Lanvos Drive, Diamond Creek", 2, 3, 3,/sold/property-house-vic-diamond+creek-119217923,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU1NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,08 Apr 2015,house
"40 River Gum Close, Diamond Creek", 2, 3, 1,/sold/property-house-vic-diamond+creek-119249543,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQxOCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,07 Apr 2015,house
"19 Brownlow Drive, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-118398643,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDc3MywwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,04 Apr 2015,house
"5 Pardalote Rise, Diamond Creek", 3, 4, 2,/sold/property-house-vic-diamond+creek-119160687,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY1MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,01 Apr 2015,house
"81 Oronsay Crescent, Diamond Creek", 2, 5, 2,/sold/property-house-vic-diamond+creek-119230747,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDgwNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,31 Mar 2015,house
"28 Koonawarra Way, Diamond Creek", 1, 3, 2,/sold/property-house-vic-diamond+creek-119289375,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUyNyw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,23 Mar 2015,house
"32 River Gum Close, Diamond Creek", 2, 3, 1,/sold/property-house-vic-diamond+creek-119153207,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQxNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,13 Mar 2015,house
"59 Broadgully Road, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-119062239,Contact agent,11 Mar 2015,house
"9 Lorikeet Court, Diamond Creek", 2, 5, 2,/sold/property-house-vic-diamond+creek-119095359,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDgyMSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,07 Mar 2015,house
"9 Lovitt Close, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-118691319,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDYyNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,05 Mar 2015,house
"141 Broad Gully Road, Diamond Creek", 1, 3, 2,/sold/property-house-vic-diamond+creek-119020611,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ5NywwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,27 Feb 2015,house
"26 Herberts Lane, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200950327,Contact agent,25 Feb 2015,residential land
"1/34 Chapman Street, Diamond Creek", 2, 3, 2,/sold/property-unit-vic-diamond+creek-118874735,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUwNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,23 Feb 2015,unit
"6 Jacaranda Drive, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-118415431,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDcyMSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,16 Feb 2015,house
"38-46 Lawrey Road, Diamond Creek", 3, 5, 5,/sold/property-house-vic-diamond+creek-115678375,Contact agent,11 Feb 2015,house
"6 Russell Drysdale Place, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-201097635,Contact agent,11 Feb 2015,residential land
"11 Wentworth Close, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-118946903,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY0OCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,07 Feb 2015,house
"3 Daina Court, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-118820059,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY3NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,02 Feb 2015,house
"3/16 Haley Street, Diamond Creek", 3, 3, 2,/sold/property-house-vic-diamond+creek-118541911,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU0OCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,14 Jan 2015,house
"18 Kingfisher Drive, Diamond Creek", 3, 4, 2,/sold/property-house-vic-diamond+creek-118538271,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDcyMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,12 Jan 2015,house
"1 Murray Road, Diamond Creek", 1, 3, 5,/sold/property-house-vic-diamond+creek-118731307,Contact agent,09 Jan 2015,house
"18 Oronsay Cres, Diamond Creek", 2, 4, 7,/sold/property-house-vic-diamond+creek-118380083,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU4MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,12 Dec 2014,house
"1 Grey Gum Rise, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-118441471,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY0MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,03 Dec 2014,house
"24 Juane Park Drive, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-118501659,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDc5NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,01 Dec 2014,house
"6 Kelly Street, Diamond Creek", 2, 2, 1,/sold/property-house-vic-diamond+creek-118352603,Contact agent,29 Nov 2014,house
"1/31 Kelly Street, Diamond Creek", 2, 3, 2,/sold/property-townhouse-vic-diamond+creek-118227247,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU0MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,17 Nov 2014,townhouse
"37 Brownlow Drive, Diamond Creek", 3, 4, 2,/sold/property-house-vic-diamond+creek-117215011,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDcyMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,31 Oct 2014,house
"57 Oronsay Crescent, Diamond Creek", 2, 3, 0,/sold/property-house-vic-diamond+creek-118234779,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU0MSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,27 Oct 2014,house
"15 Edmonds Street, Diamond Creek", 1, 3, 4,/sold/property-house-vic-diamond+creek-117651459,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDgzNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,25 Oct 2014,house
"11 Fuller Street, Diamond Creek", 2, 3, 6,/sold/property-house-vic-diamond+creek-118156843,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY1NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,25 Oct 2014,house
"47 Grassy Flat Road, Diamond Creek", 3, 5, 2,/sold/property-house-vic-diamond+creek-117943791,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDc3MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,23 Oct 2014,house
"8 Waigo Way, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-117564795,Contact agent,20 Oct 2014,house
"6A Kelly Street, Diamond Creek", 2, 3, 1,/sold/property-house-vic-diamond+creek-118036071,Contact agent,18 Oct 2014,house
"200 Main Hurstbridge Road, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-117599359,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDYzMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,16 Oct 2014,house
"5 Juane Park Drive, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-118036079,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDcxNiwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,13 Oct 2014,house
"7 Lovitt Close, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-118051787,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU4MSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,09 Oct 2014,house
"10 Daina Court, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200806755,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDMwNywwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,06 Oct 2014,residential land
"4 Mitchell Court, Diamond Creek", 2, 4, 1,/sold/property-house-vic-diamond+creek-117821891,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY1NCw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,18 Sep 2014,house
"9 Coniston Street, Diamond Creek", 3, 4, 1,/sold/property-house-vic-diamond+creek-117490547,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU3MiwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,11 Sep 2014,house
"23 Woodley Court, Diamond Creek", 3, 4, 2,/sold/property-house-vic-diamond+creek-117514971,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDc5MSw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,10 Sep 2014,house
"40 Wayland Court, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-115082735,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUxMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,01 Sep 2014,house
"3 Fred McCubbin Close, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-117088487,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDc4MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,30 Aug 2014,house
"35 Brownlow Drive, Diamond Creek", 2, 4, 4,/sold/property-house-vic-diamond+creek-116745327,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDc3Miw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,26 Aug 2014,house
"6 Woodley Court, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200816047,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDI0Miw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,31 Jul 2014,residential land
"1/10 HYDE STREET, Diamond Creek", 1, 3, 2,/sold/property-house-vic-diamond+creek-116810855,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM1NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,28 Jul 2014,house
"1/28 Bruce Street, Diamond Creek", 2, 3, 1,/sold/property-house-vic-diamond+creek-117128795,Contact agent,23 Jul 2014,house
"2/6 Bruce Street, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200865167,Contact agent,17 Jul 2014,residential land
"104 Lambert Street, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-116154523,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUyNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,15 Jul 2014,house
"12 The Parkway, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-116882799,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUxNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,14 Jul 2014,house
"29 Gregg Street, Diamond Creek", 1, 4, 1,/sold/property-house-vic-diamond+creek-116962743,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ0MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,12 Jul 2014,house
"5 Canton Court, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-117252683,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU3MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,09 Jul 2014,house
"6 Orcades Place, Diamond Creek", 1, 3, 2,/sold/property-house-vic-diamond+creek-117220739,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ2MywwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,09 Jul 2014,house
"1 Cassinia Court, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-116796771,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDcwMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,02 Jul 2014,house
"28 Arrunga Close, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-117097119,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDcyNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,27 Jun 2014,house
"6 Lovitt Close, Diamond Creek", 3, 4, 3,/sold/property-house-vic-diamond+creek-116919247,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDcxMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,24 Jun 2014,house
"8-10 Fyffe Street, Diamond Creek", 2, 3, 2,/sold/property-townhouse-vic-diamond+creek-115498091,Contact agent,20 Jun 2014,townhouse
"349-361 Diamond Creek Road, Diamond Creek", 1, 3, 2,/sold/property-house-vic-diamond+creek-116631219,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDEsMDIwLDAwMA==?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,18 Jun 2014,house
"1/5 Kelly Street, Diamond Creek", 2, 3, 1,/sold/property-house-vic-diamond+creek-115060815,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ3MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,07 Jun 2014,house
"2 Fyffe Street, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200825631,Contact agent,06 Jun 2014,residential land
"2 Tom Roberts Glade, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-116851395,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDYwMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,04 Jun 2014,house
"4 Sanctuary
Court, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200795419,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDIzNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,31 May 2014,residential land
"24 Koonawarra Way, Diamond Creek", 2, 5, 2,/sold/property-house-vic-diamond+creek-115273879,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU2MCw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,28 May 2014,house
"Lot 3 Kim Street, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200506623,Contact agent,21 May 2014,residential land
"11 Yellowbox Way, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-116818143,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDc5OSw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,20 May 2014,house
"4 Cockatiel Place, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-116818135,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDc5MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,17 May 2014,house
"23 The Parkway, Diamond Creek", 1, 3, 2,/sold/property-house-vic-diamond+creek-116743071,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUwNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,09 May 2014,house
"5/28 Clyde Street, Diamond Creek", 1, 2, 1,/sold/property-house-vic-diamond+creek-116614539,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM0MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,07 May 2014,house
"173 Broad Gully Road, Diamond Creek", 2, 5, 4,/sold/property-house-vic-diamond+creek-115510699,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU2OSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,05 May 2014,house
"7 Strathaird Close, Diamond Creek", 2, 4, 1,/sold/property-house-vic-diamond+creek-115908883,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ4NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,01 May 2014,house
